,Job Title,Job Sector,Recruit Condition,Company Info,DeadLines_MonJan151332012018
23,(주)디엠씨미디어[DMC미디어] 구글 전략팀 채용공고,홍보·PR·사보마케팅·광고·분석광고·카피·CF ,3년↑_학력무관_,정규직서울 강남구,~ 01/31(수)
24,㈜홈캐스트(주)홈캐스트 재무회계팀 경력사원 모집,회계·재무·세무·IR ,3 ~ 6년_대학교(4년)↑_,정규직서울 강남구,~ 01/19(금)
25,풀무원풀무원 공식쇼핑몰 [풀무원샵] 웹기획/웹디자인 직무 모집,마케팅·광고·분석웹기획·PM컨텐츠·사이트운영 외        ,경력_대학교(4년)↑_,계약직서울 강남구,오늘마감
26,(주)에이텍지역마케터 신입/경력 채용(원주),기술영업 ,신입 · 경력_대학교(4년)↑_,정규직강원 원주시,~ 01/21(일)
27,교통안전공단교통복지처 청년인턴(행정사무보조) 채용공고,사무보조·문서작성 ,신입 · 경력_학력무관_,인턴직경북 김천시,~ 01/19(금)
28,주식회사 미투온신입 게임 UI 디자이너 모집,게임·Game ,"신입_대학(2,3년)↑_",계약직서울 강남구,~ 01/31(수)
29,씨씨아이(주)IMI CCI Korea - IT 부문 모집,서버·네트워크·보안하드웨어·소프트웨어 ,신입 · 경력_대학교(4년)↑_,정규직경기 파주시,내일마감
30,㈜삼양홀딩스[경력] 삼양이노켐 경력사원 모집,화학·에너지생산관리·품질관리 ,4년↑_대학교(4년)↑_,전북 군산시,~ 01/18(목)
31,코레일로지스㈜직원 채용공고,총무·법무·사무회계·재무·세무·IR일반영업 외        ,신입 · 경력_학력무관_,정규직서울 중구,~ 01/17(수)
32,서진산업(주)회계팀 경력사원 채용,회계·재무·세무·IR ,5년↑_대학교(4년)↑_,정규직경기 시흥시,~ 02/11(일)
33,"서진산업(주)경영기획, 원가기획 채용",기획·전략·경영 ,3년↑_대학교(4년)↑_,정규직경기 시흥시,~ 02/11(일)
34,㈜KT2018년 KT 경력직(1차) 채용,기획·전략·경영IT·솔루션영업기술영업 외        ,경력_대학교(4년)↑_,정규직서울전체,17시마감
35,㈜씨티씨바이오각 부문 신입/경력 채용,생산관리·품질관리물류·유통·운송중장비·화물 ,신입 · 경력_고졸↑_,정규직경기 화성시,내일마감
36,SK테크엑스㈜서버개발자 경력직 채용,웹개발응용프로그램개발데이터베이스·DBA ,5년↑_학력무관_,정규직서울 강남구,~ 01/22(월)
37,SK에너지㈜울산CLX HRD경력직 채용,인사·교육·노무본사·관리·전산 ,경력_대학교(4년)↑_,정규직울산 남구,~ 01/21(일)
38,(주)강스템바이오텍강스템더마랩 상품기획/마케팅기획/품질보증 인력 채용,마케팅·광고·분석화학·에너지 ,"경력무관_대학(2,3년)↑_",정규직서울 강남구,~ 01/31(수)
39,㈜이엠넷디지털마케팅 AE 신입/경력 채용 (서울본사),홍보·PR·사보사무보조·문서작성마케팅·광고·분석 외        ,신입 · 경력_대학교(4년)↑_,정규직서울 구로구,~ 01/21(일)
40,한국기초과학지원..바이오융합분석본부 (생물재난연구팀) 인턴직원 채용 공고,연구소·R&D; ,신입 · 경력_석사↑_,인턴직대전 유성구,~ 01/21(일)
41,제이준코스메틱(주)2017 하반기 자동화설비 경력사원 채용,기계·기계설비 ,"3년↑_대학(2,3년)↑_",정규직인천 남동구,~ 01/21(일)
42,(주)신세계조선호텔㈜신세계조선호텔 신규호텔 마케팅 부문 경력직 채용,홍보·PR·사보마케팅·광고·분석 ,5 ~ 20년_학력무관_,정규직서울 중구,~ 01/31(수)
43,(주)신세계조선호텔㈜신세계조선호텔 신규호텔 식음기획 부문 경력직 채용,기획·전략·경영 ,5 ~ 20년_학력무관_,정규직서울 중구,~ 01/31(수)
44,주택관리공단㈜충북지사 신입직원 채용공고(긴급) - 행정직,총무·법무·사무사무보조·문서작성 ,신입_학력무관_,정규직 · 계약직충북 청주시,18시마감
45,(주)농협홍삼한삼인과 함께 성장하실 영업직원을 모십니다.,일반영업판매·매장관리영업기획·관리·지원 ,1년↑_학력무관_,계약직경남 김해시,내일마감
46,㈜엘오티베큠연구소·R&D;본부 정규직 모집합니다 - 경력&신입,연구소·R&D; ,신입 · 경력_대학교(4년)↑_,정규직경기 안성시,~ 02/07(수)
47,칸타 코리아경력직 영문 Editor 채용,외국어·번역·통역 ,"경력_대학(2,3년)↑_",정규직서울 영등포구,~ 01/26(금)
48,㈜조이크레디트대..직무별 신입 및 경력사원 채용,사무보조·문서작성인사·교육·노무회계·재무·세무·IR 외        ,신입 · 경력_학력무관_,정규직서울 강남구,~ 01/22(월)
49,(주)에이텍티앤(주) 에이텍티앤 교통영업 경력직 채용,IT·솔루션영업 ,7 ~ 12년_대학교(4년)↑_,정규직경기 성남시 분당구,~ 01/21(일)
50,동원그룹동원팜스 영업지원 경력직 모집,경리·출납·결산바이오·제약·식품 ,경력무관_학력무관_,정규직충남 홍성군,~ 01/22(월)
51,(주)KFC KOREA/주..KFC 대졸 신입경력 채용 (본사 전략기획/IT/마케팅),기획·전략·경영사무보조·문서작성마케팅·광고·분석 외        ,3년↑_대학교(4년)↑_,정규직 · 계약직서울 종로구,~ 01/17(수)
52,(주)텔레필드IoT 사업 영업관리분야 신입/경력직원 채용,총무·법무·사무회계·재무·세무·IR영업기획·관리·지원 ,신입 · 경력_고졸↑_,계약직경기 성남시 분당구,~ 01/31(수)
53,㈜호텔신라[호텔신라] 2018년 4급 신입사원 채용공고(TR부문),사무보조·문서작성회계·재무·세무·IR마케팅·광고·분석 외        ,"신입_대학(2,3년)↑_",정규직서울 중구,오늘마감
54,SK하이닉스[경력] 반도체 배관 BIM/5D 전문가 채용 모집,기계·기계설비전기·소방·통신·설비 ,5년↑_대학교(4년)↑_,경기 이천시,~ 01/25(목)
55,㈜더존비즈온18년 01월 신입 및 경력사원 모집 (기획/개발/디자인),웹마스터·QA·테스터서버·네트워크·보안웹기획·PM 외        ,"신입 · 경력_대학(2,3년)↑_",정규직강원 춘천시,~ 01/21(일)
56,유진엠㈜ (구.이..경영지원(기획.결산) 직원채용,기획·전략·경영경리·출납·결산회계·재무·세무·IR ,"4년↑_대학(2,3년)↑_",정규직 · 계약직서울 영등포구,~ 01/31(수)
57,(주)가인철강영업3팀 영업기획·관리·지원 채용(정규직),영업기획·관리·지원 ,경력무관_학력무관_,정규직충북 청주시 청원구,~ 02/08(목)
58,(주)한네트ATM 자금운영/정산업무 사원모집,경리·출납·결산 ,"신입 · 경력_대학(2,3년)↑_",정규직서울 마포구,오늘마감
59,LB세미콘㈜개발팀 경력 및 신입사원 모집,전기·전자·제어반도체·디스플레이·LCD ,신입 · 경력_대학교(4년)↑_,정규직경기 평택시,~ 01/22(월)
60,㈜메가CST 경찰공..온라인 컨텐츠기획 (공무원사업본부) 인재 모집,마케팅·광고·분석웹기획·PM컨텐츠·사이트운영 ,신입 · 경력_대학교(4년)↑_,정규직서울 서초구,~ 01/28(일)
61,㈜메가CST 경찰공..메가씨에스티(공무원 사업부) 웹디자이너 경력 구인,웹디자인 ,"2년↑_대학(2,3년)↑_",정규직서울 서초구,~ 01/28(일)
62,조이시티모바일게임 사업 PM 채용,웹기획·PM게임·Game ,1년↑_학력무관_,정규직경기 성남시 분당구,~ 01/19(금)
63,"(주)케이피티유열처리 영업개발, 업체개발 직원 채용 공고(경력사원)",영업기획·관리·지원 ,5년↑_학력무관_,정규직경기 화성시,~ 01/19(금)
64,롯데하이마트2018년 2월 1차 롯데하이마트 지점 영업사원 채용,총무·법무·사무사무보조·문서작성판매·매장관리 외        ,경력무관_학력무관_,계약직 · 인턴직전국,내일마감
65,(주)원익큐엔씨기술개발팀 경력직 채용,반도체·디스플레이·LCD비금속·요업·신소재연구소·R&D; ,10년↑_대학교(4년)↑_,정규직경북 구미시,~ 01/17(수)
66,캐논코리아비즈니..18년 1월 인쇄물 영업지원 경력사원 채용 (정규직),영업기획·관리·지원인쇄·출판·편집 ,경력_고졸↑_,정규직서울 강남구,내일마감
67,신일제약㈜신일제약(주) 제약영업 인재 모집 (강릉),일반영업 ,신입 · 경력_대학교(4년)↑_,정규직강원 강릉시,~ 02/07(수)
68,㈜YG엔터테인먼트VIBE THE NEW FLOW 음악사업(콘텐츠사업) 경력 모집 (대리급),연예·엔터테인먼트음악·음향·사운드 ,3년↑_학력무관_,정규직서울 마포구,~ 01/22(월)
69,국립암센터국가암관리사업본부 정규직 연구직 채용공고,반도체·디스플레이·LCD웹개발응용프로그램개발 외        ,경력_석사↑_,정규직경기 고양시 일산동구,~ 01/31(수)
70,에스와이패널(주)에스와이패널(주) 본사 회계팀 신입직원 채용,회계·재무·세무·IR ,신입_대학교(4년)↑_,정규직서울 강남구,~ 01/17(수)
71,퀴아젠코리아(유)생명과학 분야 영업사원 모집,일반영업기술영업영업기획·관리·지원 외        ,3년↑_대학교(4년)↑_,정규직서울 중구,~ 02/09(금)
72,한국기초과학지원..연구장비개발사업본부(스핀공학물리연구팀) 인턴직원 채용(오창),연구소·R&D; ,신입 · 경력_대학교(4년)↑_,인턴직충북 청주시 청원구,~ 01/21(일)
73,(주)삼동해외영업 인재를 모십니다,해외영업·무역영업 ,신입 · 경력_대학교(4년)↑_,정규직충북 음성군2900만원,~ 01/28(일)
74,㈜대명레저산업[대명리조트 경주점] 굿앤굿스 마트 신입사원 채용,총무·법무·사무영업기획·관리·지원 ,신입_고졸↑_,경북 경주시,~ 01/31(수)
75,연구성과실용화진..연구성과실용화진흥원 신규직원(정규직) 채용 공고,기획·전략·경영연구소·R&D; ,경력무관_학력무관_,정규직서울 서초구,~ 01/23(화)
76,(재)대구경북첨단..2017년 제 4차 직원(연구직) 채용 공고,바이오·제약·식품연구소·R&D;약사 외        ,2년↑_석사↑_,대구 동구,~ 01/23(화)
77,"케이엔케이코팅스..영업팀, 기술팀 담당자 모집",경리·출납·결산영업기획·관리·지원화학·에너지 ,경력무관_대학교(4년)↑_,"정규직경기 평택시3,600~3,800만원",~ 01/19(금)
78,㈜케이엠더블유회계/공시/IR 경력직 모집,회계·재무·세무·IR ,2 ~ 5년_대학교(4년)↑_,정규직경기 화성시,~ 01/21(일)
79,㈜하이코리아2018년 상반기 관리본부 경력 및 생산본부 신입/경력직 모집,비서·안내·수행원사무보조·문서작성화학·에너지 외        ,신입 · 경력_고졸↑_,정규직광주 광산구,오늘마감
80,㈜LG화학정보지원 분야 경력사원 모집(대전),사무보조·문서작성서버·네트워크·보안안전·품질·검사·관리 ,3년↑_대학교(4년)↑_,대전 유성구,~ 01/28(일)
81,㈜희림종합건축사..법무담당 경력 직원 채용,총무·법무·사무사무보조·문서작성법률·특허·상표 외        ,경력_대학교(4년)↑_,정규직서울 강동구,~ 01/22(월)
82,아모스프로페셔널영업관리 뷰티마스터 모집 [인바운드 기존고객관리],일반영업판매·매장관리영업기획·관리·지원 외        ,신입 · 경력_학력무관_,정규직 · 위촉직경기 안산시 단원구,~ 01/19(금)
83,신안그룹신안그룹 회계팀 경력직채용,회계·재무·세무·IR ,2년↑_대학교(4년)↑_,정규직서울 강남구,~ 02/07(수)
84,㈜일룸일룸 리빙 디자이너(영업 전문직) 7기 공개모집,일반영업판매·매장관리기술영업 외        ,"신입_대학(2,3년)↑_",계약직서울전체,~ 02/04(일)
85,㈜신세계인터내셔날㈜신세계인터내셔날 2018년 1분기 경력부문 모집,회계·재무·세무·IR마케팅·광고·분석판매·매장관리 외        ,경력_대학교(4년)↑_,정규직서울 강남구,내일마감
86,(주)이수페타시스이수페타시스 연말정산 운영 인턴사원 모집(체험형),총무·법무·사무사무보조·문서작성 ,신입_학력무관_,"인턴직대구 달성군2,000~2,200만원",~ 01/21(일)
87,㈜하이프라자2018년 하이프라자 전역장교 공채 모집,마케팅·광고·분석일반영업판매·매장관리 외        ,경력_학력무관_,정규직 · 계약직전국,~ 01/28(일)
88,SK이노베이션㈜LiBS마케팅팀 경력사원 채용,마케팅·광고·분석영업기획·관리·지원 ,경력_대학교(4년)↑_,정규직서울 종로구,~ 01/21(일)
89,주식회사 디케이..[카카오계열사] ios 개발자 정규직 채용,웹개발응용프로그램개발 ,3년↑_학력무관_,정규직경기 성남시 분당구,~ 01/21(일)
90,한화호텔앤드리조..한화호텔&리조트 재경담당(신입/경력) 모집,회계·재무·세무·IR ,3년↑_학력무관_,정규직서울 영등포구,~ 01/19(금)
91,케이이티솔루션 ..[KETS] 서무담당 사원모집,총무·법무·사무사무보조·문서작성생산관리·품질관리 ,"신입_대학(2,3년)↑_",정규직 · 계약직경기 파주시,~ 01/30(화)
92,(주) 서울리거[서울리거] 디자이너 채용 (BI/화장품 패키지 디자인),제품·산업디자인 ,3년↑_대학교(4년)↑_,정규직서울 강남구,~ 01/31(수)
93,신안그룹신안그룹 자금팀 신입채용,경리·출납·결산 ,"신입_대학(2,3년)↑_",정규직서울 강남구,~ 02/07(수)
94,㈜GS ITMGS홈쇼핑 네트워크 장비 유지보수 경력사원 모집,하드웨어·소프트웨어서버·네트워크·보안 ,6년↑_학력무관_,서울 종로구,~ 01/17(수)
95,풀무원풀무원 각 부문 경력사원 모집,인사·교육·노무마케팅·광고·분석일반영업 외        ,"경력_대학(2,3년)↑_",정규직 · 계약직서울 강남구,오늘마감
96,㈜세아특수강㈜세아특수강 구매(사무보조) 신입 채용공고,총무·법무·사무경리·출납·결산사무보조·문서작성 외        ,"신입_대학(2,3년)↑_",정규직서울 마포구,17시마감
97,SK이노베이션㈜소재생산지원팀 기술감독직 채용,기계·기계설비화학·에너지전기·소방·통신·설비 ,8년↑_고졸↑_,정규직충북 증평군,~ 01/21(일)
98,㈜씨엔에스㈜스킨사이언스 마케팅팀 신입 및 경력직원 채용,기획·전략·경영마케팅·광고·분석일반영업 외        ,경력무관_대학교(4년)↑_,정규직경기 성남시,~ 01/19(금)
99,디케이에스에이치..프리미엄 주방 용품 브랜드 온라인 영업 담당자 모집 (경력직),마케팅·광고·분석판매·매장관리영업기획·관리·지원 ,3년↑_대학교(4년)↑_,정규직서울 강남구,14시마감
