,Job Title,Job Sector,Recruit Condition,Company Info,DeadLines_MonJan151332082018
28,네오팜대리점 및 홈쇼핑운영담당자 모집,일반영업판매·매장관리 ,3년↑_학력무관_,정규직 · 계약직서울 강남구,오늘마감
29,(주)유씨아이회계관리직 모집,회계·재무·세무·IR ,5년↑_학력무관_,정규직 · 계약직경기 안성시,~ 01/19(금)
30,파미셀 주식회사파미셀㈜ 품질관리부 연구원 채용공고,바이오·제약·식품 ,신입 · 경력_대학교(4년)↑_,정규직경기 성남시 중원구,~ 01/30(화)
31,선창산업㈜해외상품 구매 및 신규 품목 발굴 경력자 채용,물류·유통·운송구매·자재·재고 ,5년↑_대학교(4년)↑_,정규직인천 중구,~ 01/17(수)
32,(주)비케이알(버..2018년 신입/경력/3040 영업관리직 채용,판매·매장관리영업기획·관리·지원외식·식음료 ,신입 · 경력_대학교(4년)↑_,정규직서울 강남구,~ 01/17(수)
33,㈜모아종합건설2018년 상반기 각 부문 신입.경력 채용,영업기획·관리·지원고객센터·CS기계·기계설비 외        ,"신입 · 경력_대학(2,3년)↑_",정규직서울전체,~ 01/21(일)
34,㈜다날다날 정산정보팀 Web개발 경력사원 모집,웹개발응용프로그램개발데이터베이스·DBA ,4 ~ 10년_대학교(4년)↑_,정규직경기 성남시 분당구,~ 01/24(수)
35,"㈜다날다날 빌링 DATABASE DBA 채용 (DB 운영, 빌링, 정산)",데이터베이스·DBA ,3년↑_대학교(4년)↑_,정규직경기 성남시 분당구,~ 01/24(수)
36,마리오아울렛(주)마리오아울렛(주) 마케팅팀 경력사원 모집합니다,마케팅·광고·분석 ,3년↑_대학교(4년)↑_,정규직서울 금천구,~ 01/26(금)
37,(주) 이브레인테크이브레인테크 지브라사업본부 영업 및 엔지니어 채용,일반영업기술영업 ,"1년↑_대학(2,3년)↑_",정규직서울 중구,~ 01/31(수)
38,(주)광신판지원단영업팀 경력사원을 모집합니다.,일반영업 ,경력무관_학력무관_,정규직경기 안산시 단원구,~ 01/17(수)
39,"(주)에스아이티글..IT 기술(SE, 엔지니어) 경력사원 모집",서버·네트워크·보안하드웨어·소프트웨어 ,3 ~ 15년_학력무관_,정규직서울 금천구,~ 01/31(수)
40,(주)에스아이티글..IT PM / PL / TA 경력사원 모집,IT·솔루션영업기술영업웹기획·PM ,3 ~ 15년_학력무관_,정규직서울 금천구,~ 01/31(수)
41,한국유미코아유한..한국 유미코아 인사부 인턴 모집,인사·교육·노무 ,신입_대학교(4년)↑_,인턴직충남 천안시 서북구,~ 01/31(수)
42,"엠케이전자㈜[엠케이전자㈜] BW개발팀 신입, 경력직원 모집",생산관리·품질관리 ,신입_학력무관_,정규직 · 계약직경기 용인시 처인구,~ 01/22(월)
43,KDI 국제정책대학원KDI국제정책대학원 인턴 모집(정책연수팀),사무보조·문서작성대학교수·행정직 ,경력무관_학력무관_,인턴직세종 세종특별자치시,내일마감
44,㈜해커스교육그룹[신입/경력] 연구소 디자인AE,웹디자인인쇄·출판·편집그래픽디자인·CG 외        ,신입 · 경력_학력무관_,계약직서울 강남구,~ 01/31(수)
45,(주)풀무원(주)풀무원 협력사 품질관리 경력사원 모집,생산관리·품질관리 ,3 ~ 6년_대학교(4년)↑_,정규직충북 음성군,오늘마감
46,엔피씨(주) - (구..엔피씨(주) 해외영업 신입사원 채용,일반영업영업기획·관리·지원 ,신입_대학교(4년)↑_,"정규직경기 군포시3,800~4,000만원",~ 01/24(수)
47,㈜힐리언스(주)힐리언스(대웅제약 자회사) F/O / 리셉션 팀장급 모집,호텔·카지노·콘도 ,"7년↑_대학(2,3년)↑_",정규직강원 홍천군,~ 01/19(금)
48,(주)피치밸리지류관련 무역 유통 영업 인재를 모십니다.,일반영업 ,"경력무관_대학(2,3년)↑_",정규직서울 용산구,~ 02/01(목)
49,에머슨퍼시픽(주)에머슨퍼시픽(주) 앱 개발 직원 모집(신입 또는 경력),웹개발응용프로그램개발퍼블리싱·UI개발 ,"신입 · 경력_대학(2,3년)↑_",정규직 · 계약직서울 중구,오늘마감
50,신라젠(주)연구소·R&D; 정규직 채용,연구소·R&D; ,경력무관_석사↑_,정규직경남 양산시,~ 01/19(금)
51,미래크레디트대부[채권관리/대출심사/법무/회계] 각 분야 정규직 모집,총무·법무·사무사무보조·문서작성회계·재무·세무·IR 외        ,신입 · 경력_고졸↑_,정규직 · 계약직서울 강남구,~ 01/20(토)
52,(주)아이엠텍경영지원실 전략기획팀 (자금담당) 채용-가산 근무,총무·법무·사무경리·출납·결산 ,신입_대학교(4년)↑_,정규직서울 금천구,~ 02/01(목)
53,(주)케이지모빌리..[KG모빌리언스] 결제서비스 영업 담당자 채용 (신입 및 경력),일반영업영업기획·관리·지원 ,"신입 · 경력_대학(2,3년)↑_",정규직경기 성남시 분당구,~ 01/28(일)
54,지오시스(유)Qoo10 분야별 개발자 모집,웹개발응용프로그램개발퍼블리싱·UI개발 외        ,신입 · 경력_학력무관_,정규직서울 강남구,~ 01/31(수)
55,나노스(주)사무보조사원 채용 (기획),총무·법무·사무사무보조·문서작성 ,경력무관_학력무관_,정규직경기 화성시,오늘마감
56,KB오토시스(주)인사 총무 분야 경력자 채용(대리급),인사·교육·노무 ,8년↓_대학교(4년)↑_,"정규직충남 아산시4,000~5,000만원",~ 01/31(수)
57,파워카본테크놀로..[외국계기업] 영업팀 신입/경력 사원 모집(외국어 능통자 우대),일반영업 ,신입 · 경력_학력무관_,정규직 · 계약직경북 구미시,~ 01/28(일)
58,"(주)엔지스테크널..Linux,Windows 응용소프트웨어 개발 / OTA 통신 소프트웨어 개발",응용프로그램개발하드웨어·소프트웨어 ,3년↑_대학교(4년)↑_,정규직서울 성동구,~ 01/25(목)
59,우진공업㈜인사교육총무 담당자 채용,총무·법무·사무인사·교육·노무 ,5년↑_대학교(4년)↑_,정규직 · 계약직경기 안산시 단원구,~ 01/31(수)
60,(주)에스아이티글..IT영업 경력사원 모집,기술영업IT·솔루션영업 ,3 ~ 15년_학력무관_,정규직서울 금천구,~ 01/31(수)
61,한국소니전자㈜한국소니전자(주) 외장(기구)설계 부문 인턴사원 모집,기계·기계설비설계·CAD·CAM연구소·R&D; 외        ,경력무관_대학교(4년)↑_,인턴직경남 창원시,~ 01/17(수)
62,㈜EMW(주)EMW 마케팅기획 경력사원 모집,마케팅·광고·분석 ,2 ~ 8년_대학교(4년)↑_,정규직서울 금천구,~ 01/19(금)
63,(주)KR산업KR산업 고덕강일 아파트 건설현장 보건관리자 모집,초중고·특수학교 ,2년↑_학력무관_,계약직서울 강동구,~ 01/31(수)
64,㈜아가방앤컴퍼니아가방앤컴퍼니 바잉MD(경력) 채용,상품기획·MD ,4 ~ 8년_대학교(4년)↑_,정규직서울 강남구,~ 01/19(금)
65,셀바스에이아이셀바스에이아이 서버개발자 채용(경력),응용프로그램개발서버·네트워크·보안 ,6 ~ 10년_대학교(4년)↑_,정규직서울 금천구,~ 01/31(수)
66,셀바스에이아이셀바스에이아이 제품기획자 채용(경력),기획·전략·경영마케팅·광고·분석 ,2 ~ 9년_대학교(4년)↑_,정규직서울 금천구,~ 01/31(수)
67,셀바스에이아이셀바스에이아이 메디컬 헬스케어 영업(경력직) 채용,기술영업IT·솔루션영업 ,6 ~ 10년_대학교(4년)↑_,정규직서울 금천구,~ 01/31(수)
68,(주)커피빈코리아(주)커피빈코리아 전산운영팀 경력직 채용,서버·네트워크·보안데이터베이스·DBA ,2년↑_대학교(4년)↑_,계약직서울 강남구,~ 01/31(수)
69,(주)위메프[MD]해외여행/국내여행/통합숙박 경력MD(정규직),상품기획·MD여행·관광·항공 ,3년↑_학력무관_,정규직서울 강남구,~ 01/22(월)
70,(주)위메프교육 담당자(정규직),인사·교육·노무 ,2년↑_학력무관_,정규직서울 강남구,~ 01/24(수)
71,(주)위메프인공지능서비스 벡엔드 개발자(정규직),웹개발인공지능(AI)·빅데이터 ,2년↑_학력무관_,정규직서울 강남구,~ 01/30(화)
72,한국소니전자㈜한국소니전자(주) 전자설계 부문 인턴사원 모집,전기·전자·제어연구소·R&D; ,경력무관_대학교(4년)↑_,인턴직경남 창원시 마산회원구,~ 01/17(수)
73,㈜에프엔씨엔터테..[FNC Ent.] A&R;팀 채용,연예·엔터테인먼트음악·음향·사운드 ,2 ~ 5년_학력무관_,계약직서울 강남구,~ 01/19(금)
74,(주)앤디포스윈도우필름 연구개발직 신입 및 경력모집,화학·에너지 ,"신입 · 경력_대학(2,3년)↑_",정규직충북 음성군,~ 01/21(일)
75,세미크론㈜기술영업 및 기술지원 경력사원 채원 공고,기술영업전기·전자·제어반도체·디스플레이·LCD 외        ,5년↑_대학교(4년)↑_,정규직경기 부천시 소사구,~ 01/31(수)
76,㈜대현(주)대현 마케팅실 인턴사원 모집,마케팅·광고·분석 ,"신입 · 경력_대학(2,3년)↑_",계약직서울 강남구,~ 01/28(일)
77,삼보모터스(주)2018년도 삼보모터스 신입/경력 공채,기술영업기계·기계설비 ,신입 · 경력_대학교(4년)↑_,정규직 · 인턴직대구 달서구,~ 01/17(수)
78,미스터블루(주)미스터블루 웹툰 PD 채용 (경력),컨텐츠·사이트운영인쇄·출판·편집캐릭터·만화·애니 ,4 ~ 5년_학력무관_,정규직서울 마포구,~ 01/19(금)
79,(주)엘앤케이바이..2017년 하반기 인사기획 경력직 채용,인사·교육·노무 ,2년↑_학력무관_,정규직 · 계약직서울 양천구,~ 01/26(금)
80,(주)코이즈[광학필름 개발 경력] 디스플레이용 기능성 광학코팅 필름 개발,반도체·디스플레이·LCD연구소·R&D; ,4년↑_대학교(4년)↑_,정규직충북 충주시,~ 01/25(목)
81,"(주)코이즈[경력] OLED 재료 개발, 유기합성, 신소재 개발자 모집",연구소·R&D; ,4년↑_대학교(4년)↑_,정규직충북 충주시,~ 01/25(목)
82,(주)코이즈[영업관리-신입] 모집,영업기획·관리·지원 ,신입_고졸↑_,정규직충북 충주시,~ 01/25(목)
83,(주)에스엠코어[SMC] SE부 자동화설비 시스템설계 경력사원 모집,설계·CAD·CAM ,3년↑_대학교(4년)↑_,정규직서울 마포구,~ 02/05(월)
84,해성디에스 주식..2018년 신입사원 모집 (정규전환형 인턴과정),반도체·디스플레이·LCD ,신입_대학교(4년)↑_,정규직 · 인턴직경남 창원시,17시마감
85,㈜KTKT 블록체인 경력직 / 신입석박사 채용,웹개발응용프로그램개발시스템개발 외        ,신입 · 경력_대학교(4년)↑_,정규직서울전체,17시마감
86,에머슨퍼시픽(주)에머슨퍼시픽(주) 인사기획 경력직 모집(과장급),기획·전략·경영인사·교육·노무 ,7 ~ 15년_대학교(4년)↑_,정규직서울 중구,~ 01/22(월)
87,에머슨퍼시픽(주)에머슨퍼시픽(주) 총괄본부 재경팀 중간관리자 모집,경리·출납·결산회계·재무·세무·IR ,"8 ~ 15년_대학(2,3년)↑_",정규직서울 중구,~ 01/18(목)
88,㈜웅진씽크빅어린이 교육콘텐츠 개발자 모집(도서/디지털/영상콘텐츠),교육기획·교재학습지·과외·방문방송연출·PD·감독 ,3년↑_대학교(4년)↑_,정규직경기 파주시,18시마감
89,제이준코스메틱 ..제이준코스메틱 마케팅 담당자 모집,마케팅·광고·분석광고·카피·CF ,2년↑_대학교(4년)↑_,정규직서울 강남구,~ 01/18(목)
90,(주)뉴트리바이오텍Global RA 담당 직원 모집,바이오·제약·식품연구소·R&D; ,신입 · 경력_석사↑_,정규직서울 강남구,내일마감
91,LG전자㈜[HE사업본부] TV화질개발 전문가 모집,반도체·디스플레이·LCD하드웨어·소프트웨어연구소·R&D; ,5년↑_대학교(4년)↑_,경기 평택시,23시마감
92,패션그룹형지(주)[패션그룹형지(주)] 샤트렌 영업팀 채용 (경력직),일반영업판매·매장관리영업기획·관리·지원 ,"2년↑_대학(2,3년)↑_",정규직 · 계약직서울 강남구,~ 01/27(토)
93,패션그룹형지(주)패션그룹형지(주) 크로커다일레이디 영업팀 채용 (경력직),일반영업판매·매장관리영업기획·관리·지원 ,"2년↑_대학(2,3년)↑_",정규직 · 계약직서울 강남구,~ 01/27(토)
94,㈜나스미디어[나스미디어] 웹 개발 경력 채용,웹개발 ,"2 ~ 9년_대학(2,3년)↑_",정규직서울 강남구,~ 01/26(금)
95,퀴네앤드나겔㈜[외국계 기업] 각 부문 경력직 모집,총무·법무·사무비서·안내·수행원사무보조·문서작성 외        ,1년↑_대학교(4년)↑_,정규직서울 마포구,~ 01/19(금)
96,(주)바바패션(주)바바패션 지고트 영업부 경력직 채용 공고,일반영업판매·매장관리 ,5년↓_고졸↑_,정규직서울 서초구,~ 01/26(금)
97,"(주)에프엔씨엔터..[FNC Ent.] 기획팀(앨범, 유통, 컨텐츠) 채용",기획·전략·경영홍보·PR·사보마케팅·광고·분석 외        ,신입 · 경력_대학교(4년)↑_,계약직서울 강남구,~ 01/21(일)
98,(주)이수시스템IT 서비스 구축/개발 경력사원 모집,응용프로그램개발 ,4 ~ 8년_대학교(4년)↑_,정규직서울 서초구,~ 01/18(목)
99,(주)케이엠(주)케이엠 연구팀 채용 공고,생산관리·품질관리연구소·R&D; ,경력무관_학력무관_,정규직경기 안성시,~ 01/26(금)
