,Job Title,Job Sector,Recruit Condition,Company Info,DeadLines_MonJan151331552018
78,(주)티아츠코리아상품기획 담당자 채용,기획·전략·경영상품기획·MD제품·산업디자인 ,경력무관_학력무관_,정규직서울 강동구,~ 01/17(수)
79,㈜해커스교육그룹2018년 해커스교육그룹 [신입/경력] 각 부문별 채용공고,인사·교육·노무고객센터·CS웹개발 외        ,신입 · 경력_학력무관_,정규직 · 계약직서울 강남구,~ 01/31(수)
80,아남전자(주)Acoustic (스피커 설계 및 개발)경력채용,전기·전자·제어설계·CAD·CAM음악·음향·사운드 ,신입 · 경력_학력무관_,정규직서울 구로구,~ 01/31(수)
81,한서실업㈜한서실업㈜ 신입사원 모집,회계·재무·세무·IR일반영업판매·매장관리 외        ,신입_대학교(4년)↑_,정규직북·중미 멕시코,~ 01/25(목)
82,(주)파인디앤씨기술영업/해외영업 신입/경력사원 모집,기술영업영업기획·관리·지원해외영업·무역영업 ,신입 · 경력_대학교(4년)↑_,정규직충남 아산시,~ 02/10(토)
83,"(주)KTSC해외 수입식자재 개발 직원(신입, 경력) 모집공고",해외영업·무역영업구매·자재·재고상품기획·MD ,신입 · 경력_대학교(4년)↑_,정규직서울 광진구,~ 01/21(일)
84,㈜ 케어젠㈜케어젠 2018 상반기 각 부문 신입/경력 채용,마케팅·광고·분석일반영업화학·에너지 외        ,"신입 · 경력_대학(2,3년)↑_",정규직경기 안양시 동안구,오늘마감
85,㈜에스엔텍각 부문 신입 및 경력 채용,기획·전략·경영사무보조·문서작성인사·교육·노무 외        ,"신입 · 경력_대학(2,3년)↑_",정규직경기 수원시 권선구,~ 01/20(토)
86,㈜데코앤이(주)데코앤이 VMD 경력직 모집,의류·패션·잡화디자인 ,"3 ~ 10년_대학(2,3년)↑_",정규직서울 송파구,~ 01/31(수)
87,㈜데코앤이(주)데코앤이 MKT 경력직 모집,홍보·PR·사보마케팅·광고·분석 ,"4 ~ 10년_대학(2,3년)↑_",정규직서울 송파구,~ 01/31(수)
88,한스바이오메드㈜2018년 한스바이오메드㈜ 신입 및 경력 채용,총무·법무·사무사무보조·문서작성인사·교육·노무 외        ,"신입 · 경력_대학(2,3년)↑_",정규직서울 송파구,내일마감
89,"에스엘비 주식회사ESS, UPS, Motive용 전지팩 기구설계 경력자 채용",전기·전자·제어설계·CAD·CAM ,3 ~ 10년_대학교(4년)↑_,정규직경기 군포시,~ 01/26(금)
90,코트야드 메리어..[코트야드 메리어트 보타닉파크 신규오픈호텔] 부문별 사원 모집,경리·출납·결산인사·교육·노무마케팅·광고·분석 외        ,신입 · 경력_학력무관_,정규직 · 계약직서울 강서구,내일마감
91,㈜한샘2018 DBEW 연구소 인턴 채용,반도체·디스플레이·LCD연구소·R&D;토목·조경·도시·측량 외        ,신입 · 경력_대학교(4년)↑_,인턴직서울 종로구,~ 01/21(일)
92,마르포스㈜마르포스㈜ 서비스기술직 채용,기계·기계설비전기·전자·제어설계·CAD·CAM 외        ,신입 · 경력_학력무관_,정규직대전 유성구,~ 01/17(수)
93,"(주)서양네트웍스웹기획 신입, 경력직 채용 공고",마케팅·광고·분석웹기획·PM ,신입 · 경력_대학교(4년)↑_,정규직서울 강남구,~ 01/19(금)
94,(주)서양네트웍스유아동복 디자이너 채용공고 건(인턴),섬유·의류·패션그래픽디자인·CG의류·패션·잡화디자인 ,신입_대학교(4년)↑_,정규직 · 인턴직서울 강남구,~ 01/21(일)
95,아비코전자㈜구매팀 신입/경력 채용,일반영업기술영업영업기획·관리·지원 외        ,"신입 · 경력_대학(2,3년)↑_",정규직경기 성남시,~ 01/18(목)
96,송원그룹(태경산업)경인에코화학(안산) 영업부 채용,일반영업 ,신입 · 경력_대학교(4년)↑_,정규직경기 안산시 단원구,~ 01/17(수)
97,영진약품㈜영업직 경력사원 채용,일반영업 ,1년↑_대학교(4년)↑_,정규직제주전체,내일마감
98,킨코스코리아킨코스코리아㈜ 3D디자이너 경력사원 채용,설계·CAD·CAM동영상·편집·코덱인쇄·출판·편집 외        ,1년↑_학력무관_,정규직서울 영등포구,~ 01/21(일)
99,해피랜드 코퍼레..해피랜드 코퍼레이션㈜ 인사팀[주임급] 경력사원 모집,인사·교육·노무 ,2 ~ 4년_대학교(4년)↑_,정규직서울 구로구,오늘마감
