,Job Title,Job Sector,Recruit Condition,Company Info,DeadLines_MonJan151416422018
24,SH에너지화학2018년 각 부문 신입/경력 채용,총무·법무·사무영업기획·관리·지원기계·기계설비 외        ,신입 · 경력_대학교(4년)↑_,정규직서울 강남구,~ 01/22(월)
25,NH농협생명IFRS추진단 전문직 채용,,5년↑_학력무관_,정규직 · 계약직서울 서대문구,~ 01/18(목)
26,NS홈쇼핑건강기능식품 MD(온라인) 경력사원 모집,,3 ~ 5년_학력무관_,경기 성남시 분당구,~ 01/18(목)
27,LG MMA㈜신입/경력사원 수시 채용(생산기술),생산관리·품질관리 ,신입 · 경력_대학교(4년)↑_,전남 여수시,~ 01/17(수)
28,(주) 서울리거[(주)서울리거] 디자이너 채용,디자인기타광고·시각디자인 ,경력무관_학력무관_,정규직서울 강남구,~ 01/23(화)
29,㈜하이트론씨스템즈[ 신입/경력 ] CCTV 해외영업(유럽/미주) 담당,일반영업해외영업·무역영업 ,신입 · 경력_대학교(4년)↑_,"정규직경기 안성시2,800~3,000만원",~ 01/31(수)
30,루이 비통 코리아2018 LOUIS VUITTON 신입 및 경력사원 채용,일반영업판매·매장관리영업기획·관리·지원 외        ,신입 · 경력_학력무관_,정규직 · 계약직서울 강남구,~ 01/28(일)
31,NS홈쇼핑QM(품질관리) 경력사원 모집,고객센터·CS생산관리·품질관리 ,3년↓_학력무관_,경기 성남시 분당구,~ 01/18(목)
32,㈜대원㈜대원 각 분야 신입/경력사원 채용,경리·출납·결산사무보조·문서작성회계·재무·세무·IR 외        ,신입 · 경력_학력무관_,정규직충북 청주시,~ 01/19(금)
33,㈜미라콤아이앤씨[삼성SDS자회사] (주)미라콤아이앤씨 18년 상반기 경력 채용,전기·전자·제어서버·네트워크·보안웹개발 외        ,3년↑_대학교(4년)↑_,정규직서울 송파구,~ 01/21(일)
34,㈜LG화학전지 품질 경력사원 모집 (2018년 1월),고객센터·CS생산관리·품질관리시스템개발 외        ,3년↑_대학교(4년)↑_,경기 과천시,~ 01/29(월)
35,신용보증재단중앙회2018년도 청년인턴(체험형) 채용안내,,신입 · 경력_학력무관_,인턴직대전 서구,~ 01/25(목)
36,CJ E&M;㈜방송제작지원/콘텐츠운영지원 직군(고졸이상) 신입사원 모집,총무·법무·사무경리·출납·결산사무보조·문서작성 외        ,신입_고졸↑_,서울 마포구,~ 01/21(일)
37,깨끗한나라㈜[온라인영업팀] 18년 상반기 공개채용,일반영업영업기획·관리·지원구매·자재·재고 ,신입_대학교(4년)↑_,서울 중구,~ 01/22(월)
38,"(주)이노인스트루..[코스닥 상장사, 서울사무소] IR/홍보/인사 부문 경력사원 채용",홍보·PR·사보인사·교육·노무회계·재무·세무·IR ,3년↑_학력무관_,정규직서울 강남구,~ 01/21(일)
39,깨끗한나라㈜[제지생산팀] 18년 상반기 공개채용,생산·제조·포장·조립물류·유통·운송해외영업·무역영업 ,신입_대학교(4년)↑_,충북 청주시 흥덕구,~ 01/22(월)
40,깨끗한나라㈜[제지품질기술팀] 18년 상반기 공개채용,생산관리·품질관리 ,신입 · 경력_대학교(4년)↑_,충북 청주시 흥덕구,~ 01/22(월)
41,깨끗한나라㈜[신사업팀] 18년 상반기 공개채용,기획·전략·경영 ,신입_대학교(4년)↑_,서울 중구,~ 01/22(월)
42,"(주)이노인스트루..[코스닥 상장사, 서울사무소] 해외영업 외국인 경력사원 채용",기술영업해외영업·무역영업 ,1년↑_학력무관_,정규직서울 강남구,~ 01/21(일)
43,"(주)이노인스트루..[코스닥 상장사] 펌웨어, DSP, 제품/웹디자인 경력사원 채용",전기·전자·제어웹디자인제품·산업디자인 ,1년↑_학력무관_,정규직인천 연수구,~ 01/21(일)
44,(주)나무가카메라모듈 제조업 부문 재무회계/해외법인 경영관리 모집,기획·전략·경영회계·재무·세무·IR ,신입 · 경력_대학교(4년)↑_,정규직아시아·중동 베트남,~ 01/31(수)
45,깨끗한나라㈜[생활마케팅팀_미디어] 18년 상반기 공개채용,마케팅·광고·분석 ,신입 · 경력_대학교(4년)↑_,서울 중구,~ 01/22(월)
46,㈜LG화학전지 R&D; 경력사원 모집 (2018년 1월),,3년↑_학력무관_,대전 유성구,~ 01/28(일)
47,깨끗한나라㈜[구매팀] 18년 상반기 공개채용,구매·자재·재고무역사무·수출입 ,신입 · 경력_대학교(4년)↑_,서울 중구,~ 01/22(월)
48,(주)대성엘텍(주) 대성엘텍 연구소 기술기획 신입/경력 채용의 件,기획·전략·경영총무·법무·사무 ,신입 · 경력_대학교(4년)↑_,정규직서울 금천구,~ 01/21(일)
49,㈜메타바이오메드마케팅팀 마케팅전략·기획 신입/경력 채용,마케팅·광고·분석 ,신입 · 경력_대학교(4년)↑_,정규직충북 청원군,~ 02/14(수)
50,NH농협생명FC사업부 전문직 채용,,5년↑_학력무관_,정규직 · 계약직서울 서대문구,~ 01/18(목)
51,깨끗한나라㈜[생활마케팅팀_개발] 18년 상반기 공개채용,마케팅·광고·분석생산관리·품질관리 ,신입_대학교(4년)↑_,서울 중구,~ 01/22(월)
52,깨끗한나라㈜[총무팀] 18년 상반기 공개채용,총무·법무·사무인사·교육·노무생산관리·품질관리 ,신입_대학교(4년)↑_,충북 청주시 흥덕구,~ 01/22(월)
53,NH농협금융지주리츠AMC설립단 전문직(경력) 채용,,경력_대학교(4년)↑_,서울 중구,~ 01/19(금)
54,깨끗한나라㈜[제지마케팅팀] 18년 상반기 공개채용,마케팅·광고·분석해외영업·무역영업 ,신입 · 경력_대학교(4년)↑_,서울 중구,~ 01/22(월)
55,KTH㈜[1월 경력공채] 관리회계 경력 채용,기획·전략·경영회계·재무·세무·IR ,신입 · 경력_학력무관_,정규직서울 동작구,~ 01/25(목)
56,비알코리아㈜VMD팀장경력직 채용,기획·전략·경영홍보·PR·사보상품기획·MD 외        ,10년↑_학력무관_,서울 서초구,~ 01/21(일)
57,남양건설㈜2018년 각 부문별 정규직 채용,기획·전략·경영토목·조경·도시·측량건축·인테리어·설계 외        ,"신입 · 경력_대학(2,3년)↑_",정규직광주 북구,~ 01/22(월)
58,비알코리아㈜전략기획담당 경력직 채용,기획·전략·경영 ,5년↑_대학교(4년)↑_,서울 서초구,~ 01/21(일)
59,한국신용평가㈜인턴 채용 공고,회계·재무·세무·IR마케팅·광고·분석증권·투자·펀드·외환 ,신입 · 경력_대학교(4년)↑_,정규직 · 인턴직서울 영등포구,~ 01/22(월)
60,㈜서린바이오사이..(주)서린바이오사이언스 기술영업 모집,기술영업 ,신입 · 경력_석사↑_,정규직 · 인턴직경기 성남시 분당구,~ 02/14(수)
61,NH농협생명보험선임계리사지원부 전문직 채용,,5년↑_학력무관_,정규직 · 계약직서울 서대문구,~ 01/18(목)
62,KTH㈜[1월 경력공채] 올레TV 모바일 편성 기획/운영,기획·전략·경영마케팅·광고·분석방송연출·PD·감독 ,경력_학력무관_,정규직서울 동작구,~ 01/25(목)
63,주택관리공단㈜부산울산지사 신입직원 채용공고(긴급),안전·품질·검사·관리부동산·개발·경매·분양 ,신입_학력무관_,정규직 · 계약직부산 북구,~ 01/18(목)
64,KTH㈜[1월 경력공채] DBA 담당 경력사원 모집,데이터베이스·DBA ,3 ~ 8년_학력무관_,정규직서울 동작구,~ 01/25(목)
65,㈜이베이코리아해외직구 CM 신입 수시 채용,,신입 · 경력_대학교(4년)↑_,서울 강남구,~ 01/26(금)
66,삼성전자㈜글로벌기술센터 R&D; 경력사원 채용,,경력_대학교(4년)↑_,경기 수원시 영통구,~ 01/29(월)
67,키움투자자산운용㈜컴플라이언스팀 팀원 모집(경력직),회계·재무·세무·IR ,경력_학력무관_,서울 영등포구,~ 01/28(일)
68,(주)인터파크[인터파크] 쇼핑 웹/모바일 서비스개발 및 운영 담당 채용,웹개발응용프로그램개발 ,"3년↑_대학(2,3년)↑_",정규직서울 서초구,~ 01/28(일)
69,한화엘앤씨㈜2018년 경력 및 신입사원 채용,기획·전략·경영총무·법무·사무경리·출납·결산 외        ,신입 · 경력_학력무관_,정규직 · 계약직세종 세종특별자치시,~ 01/20(토)
70,이구산업㈜2018년 대졸 신입사원 채용,일반영업기술영업영업기획·관리·지원 외        ,신입_대학교(4년)↑_,정규직경기 평택시,~ 01/21(일)
71,(주)토니모리토니모리 인사총무팀 경력직 채용 공고,총무·법무·사무인사·교육·노무 ,3 ~ 5년_학력무관_,정규직서울 서초구,채용시
72,대원씨티에스(주)온라인 상품관리 경력사원 모집,영업기획·관리·지원 ,"경력무관_대학(2,3년)↑_",계약직서울 용산구,~ 01/19(금)
73,㈜케이아이엔엑스웹개발자(PHP개발자) 경력사원 모집,웹개발응용프로그램개발하드웨어·소프트웨어 외        ,경력_대학교(4년)↑_,정규직서울 강남구,~ 01/29(월)
74,대원씨티에스(주)대원씨티에스(주) 웹 개발자 경력사원 모집,웹개발응용프로그램개발 ,"7년↑_대학(2,3년)↑_",정규직서울 용산구,~ 01/19(금)
75,(주)라이트론광모듈개발 및 회로설계 경력자 모집,연구소·R&D; ,"2년↑_대학(2,3년)↑_",정규직대전 대덕구,~ 02/14(수)
76,현대힘스신재생에너지관련 태양광 분야 경력사원 채용 안내,일반영업전기·전자·제어설계·CAD·CAM 외        ,3년↑_대학교(4년)↑_,정규직경기 용인시,~ 01/17(수)
77,메가스터디교육㈜[러셀사업부] 경력직원 및 공채 5기 선발,마케팅·광고·분석웹개발학원관리·운영·상담 ,신입 · 경력_대학교(4년)↑_,정규직서울 강남구,~ 01/31(수)
78,"주택관리공단㈜대전충남지사 신입직원(기술) 채용공고(긴급)(천안, 아산권)",안전·품질·검사·관리부동산·개발·경매·분양 ,신입_학력무관_,정규직 · 계약직충남 천안시 서북구,18시마감
79,우진공업㈜우진공업(주) 마케팅부문 신입사원 채용,영업기획·관리·지원 ,신입_대학교(4년)↑_,정규직경기 안산시 단원구,~ 01/31(수)
80,칼자이스㈜[칼자이스] 각 분야 채용공고,기술영업고객센터·CS안경·렌즈·광학 외        ,신입 · 경력_대학교(4년)↑_,정규직서울 마포구,~ 01/19(금)
81,호전실업(주)의류벤더 해외영업 경력사원 채용,일반영업섬유·의류·패션 ,3 ~ 9년_대학교(4년)↑_,정규직서울 마포구,~ 01/31(수)
82,(주)동화뉴텍산업용 공기압축기 국내/해외영업 경력 사원을 모집합니다.,일반영업기술영업 ,10년↑_대학교(4년)↑_,정규직부산 강서구,~ 01/26(금)
83,㈜두올(주)두올 경력직 채용 (원가영업 / 재무회계),회계·재무·세무·IR영업기획·관리·지원 ,3년↑_대학교(4년)↑_,정규직서울 강남구,~ 01/21(일)
84,"DBCAS손해사정(주)DBCAS(구.동부CAS) 보험금 심사직, 전산입력직 채용",사무보조·문서작성채권·보험·보상·심사본사·관리·전산 외        ,신입 · 경력_학력무관_,정규직 · 계약직서울 용산구,~ 01/29(월)
85,재원산업㈜평택공장 각 부문 신입/경력 채용,총무·법무·사무화학·에너지생산관리·품질관리 외        ,신입 · 경력_대학교(4년)↑_,정규직경기 평택시,~ 01/24(수)
86,롯데건설㈜[정규직] 주택 공동주택 및 인테리어 설계 분야 경력사원 모집,설계·CAD·CAM건축·인테리어·설계부동산·개발·경매·분양 ,5년↑_학력무관_,정규직서울 서초구,~ 01/21(일)
87,한국바스프㈜Brand manager/Technical Service manager 모집,기획·전략·경영홍보·PR·사보마케팅·광고·분석 외        ,8년↑_대학교(4년)↑_,정규직서울 중구,~ 01/24(수)
88,SK하이닉스[신입/경력] 인력팀 인사 변동 담당자 채용,인사·교육·노무 ,"신입 · 경력_대학(2,3년)↑_",정규직경기 이천시,~ 01/21(일)
89,LG전자㈜[B2B사업본부] LED 영업 및 설치/구조 전문가 모집,일반영업전기·전자·제어AS·서비스·수리 ,4년↑_학력무관_,서울 영등포구,~ 01/19(금)
90,(주)오션스위츠[오션스위츠]사업 확장에 따른 채용(마케팅팀),마케팅·광고·분석호텔·카지노·콘도 ,"3년↑_대학(2,3년)↑_",정규직 · 계약직서울 중구,~ 01/19(금)
91,LG이노텍㈜Data Scientist 모집,생산·제조·포장·조립인공지능(AI)·빅데이터설문·통계·리서치 ,5년↑_대학교(4년)↑_,경기 오산시,~ 01/21(일)
92,주식회사 영창뮤직[영창뮤직] 관현악기 영업사원 모집,일반영업 ,경력무관_대학교(4년)↑_,정규직인천 서구,~ 02/07(수)
93,현대힘스조선기자재(블록) 생산관리 경력사원 채용 안내,생산관리·품질관리연구소·R&D;안전·품질·검사·관리 ,2년↑_대학교(4년)↑_,정규직경북 포항시,~ 01/17(수)
94,한국로슈진단㈜한국로슈진단(주) 정규직 사원 모집,기획·전략·경영총무·법무·사무사무보조·문서작성 외        ,신입 · 경력_대학교(4년)↑_,정규직서울 강남구,~ 01/23(화)
95,코오롱엘에스아이..[코오롱LSI] 부동산 자산관리 경력사원 채용,기획·전략·경영안전·품질·검사·관리부동산·개발·경매·분양 ,3년↑_대학교(4년)↑_,정규직경기 과천시,~ 01/28(일)
96,"LG전자㈜[H&A;본부] 2018년 모터,전력전자 R&D;개발 경력사원 모집",반도체·디스플레이·LCD연구소·R&D; ,1년↑_대학교(4년)↑_,경남 창원시 성산구,~ 02/25(일)
97,"신송홀딩스(주)마케팅팀 경력사원(4년~8년,대리급) 모집",마케팅·광고·분석 ,4 ~ 8년_대학교(4년)↑_,정규직충남 천안시 서북구,~ 01/21(일)
98,엘레컴코리아㈜엘레컴코리아㈜ 영업부 경력직 채용,일반영업영업기획·관리·지원외국어·번역·통역 외        ,3년↑_학력무관_,정규직서울 서초구,~ 01/22(월)
99,SKC하이테크앤마..경영/전략기획 경력사원 채용,기획·전략·경영증권·투자·펀드·외환 ,경력_대학교(4년)↑_,정규직서울 서초구,~ 01/25(목)
