,Job Title,Job Sector,Recruit Condition,Company Info,DeadLines_MonJan151331592018
56,리레코코리아㈜리레코코리아㈜ 각 부문 신입 및 경력 모집,경리·출납·결산회계·재무·세무·IR일반영업 외        ,신입 · 경력_학력무관_,정규직 · 계약직서울 강남구,오늘마감
57,에스지에이(주)(주)SGA임베디드 솔류션(S/W) 영업 모집,IT·솔루션영업 ,3년↑_학력무관_,정규직서울 송파구,오늘마감
58,SK이노베이션㈜소재생산지원팀 경력사원 채용,기계·기계설비전기·전자·제어생산관리·품질관리 외        ,8년↑_대학교(4년)↑_,정규직충북 증평군,~ 01/21(일)
59,SK이노베이션㈜LiBS생산팀 기술감독직 채용,생산관리·품질관리구매·자재·재고 ,"8년↑_대학(2,3년)↑_",정규직충북 증평군,~ 01/21(일)
60,SK이노베이션㈜LiBS생산팀 경력사원 채용,생산관리·품질관리생산·제조·포장·조립 ,8년↑_대학교(4년)↑_,정규직충북 증평군,~ 01/21(일)
61,(주)뱅뱅어패럴영업관리 정규직 모집 공고(신입),영업기획·관리·지원 ,"신입_대학(2,3년)↑_",정규직서울 강남구,~ 01/19(금)
62,한국델켐㈜2018년 한국델켐㈜ 대졸 신입/경력 사원 모집,마케팅·광고·분석IT·솔루션영업기술영업 외        ,신입 · 경력_대학교(4년)↑_,정규직서울 구로구,~ 01/21(일)
63,인지컨트롤스㈜인지컨트롤스㈜ 기술연구소 각 부문 신입/경력 모집,기계·기계설비전기·전자·제어 ,신입 · 경력_대학교(4년)↑_,정규직경기 시흥시,~ 01/21(일)
64,LG전자㈜[H&A;본부] 에어솔루션 마케팅커뮤니케이션 경력사원,기획·전략·경영마케팅·광고·분석영업기획·관리·지원 외        ,3년↑_대학교(4년)↑_,서울 금천구,내일마감
65,(주)케이씨피드(주)케이씨피드 전산팀 신입/경력사원 모집,서버·네트워크·보안웹개발하드웨어·소프트웨어 ,신입 · 경력_고졸↑_,정규직 · 계약직경북 영천시,~ 01/18(목)
66,환인제약㈜환인제약㈜ 2018년 상반기 각 부문별 채용,마케팅·광고·분석화학·에너지생산관리·품질관리 외        ,신입 · 경력_고졸↑_,정규직 · 계약직서울 송파구,~ 01/22(월)
67,한미반도체㈜경영기획 신입 및 경력사원 모집,기획·전략·경영 ,신입 · 경력_대학교(4년)↑_,정규직인천 서구,~ 01/21(일)
68,(주)나이스디앤비[ NICE D&B; ] 기업평가연구원 채용 공고,회계·재무·세무·IR설문·통계·리서치세무·회계·CPA ,경력무관_대학교(4년)↑_,인턴직서울 마포구,~ 01/21(일)
69,현대엔지니어링㈜2018년 1월 자산관리 시설운영 경력직 채용,기계·기계설비전기·전자·제어건축·인테리어·설계 외        ,"2년↑_대학(2,3년)↑_",정규직 · 계약직서울전체,~ 01/18(목)
70,유빈스(주)[유빈스] 통신사업팀 - 구내통신,통신·모바일 ,"신입 · 경력_대학(2,3년)↑_",정규직경기 군포시,내일마감
71,아이데틱코리아㈜[EIDETIC MARKETING] 2018 상반기 각부문별 채용공고,인사·교육·노무회계·재무·세무·IR마케팅·광고·분석 외        ,신입 · 경력_학력무관_,정규직서울 서초구,~ 01/31(수)
72,올림푸스한국㈜올림푸스한국(주) 서비스기획팀 채용,기획·전략·경영총무·법무·사무회계·재무·세무·IR ,2 ~ 3년_대학교(4년)↑_,정규직인천 연수구,내일마감
73,고려개발㈜ 운천/..토목 품질시험 부분 인재채용,토목·조경·도시·측량전기·소방·통신·설비현장·시공·감리·공무 외        ,경력_학력무관_,정규직경기 포천시,오늘마감
74,교통안전공단서울본부 노원자동차검사소 청년인턴(행정) 공개채용 공고,AS·서비스·수리 ,신입 · 경력_학력무관_,인턴직서울 노원구,내일마감
75,현대로보틱스(주)현대로보틱스(주) 로봇제어기 플랫폼개발 경력직 채용,전기·전자·제어하드웨어·소프트웨어연구소·R&D; ,3년↑_석사↑_,"정규직경기 용인시 기흥구4,000~5,000만원",내일마감
76,AJ가족㈜AJ가족 컨택센터 운영파트장 경력 채용,기획·전략·경영QA·CS강사·수퍼바이저 ,3년↑_고졸↑_,정규직서울 송파구,오늘마감
77,한국다이요잉크(주)한국다이요잉크 일본어 통역직 계약 사원 모집,외국어·번역·통역 ,2년↑_대학교(4년)↑_,계약직경기 안산시 단원구,~ 01/31(수)
78,주식회사신영에셋주택임대관리 경력사원 모집,부동산·개발·경매·분양 ,경력무관_학력무관_,정규직 · 계약직경기 수원시 권선구,~ 01/24(수)
79,SK이노베이션㈜FCCL생산팀 기술감독직 채용,생산관리·품질관리 ,"신입 · 경력_대학(2,3년)↑_",정규직충북 증평군,~ 01/21(일)
80,(주)메디톡스국내영업(대구지역) 신입 및 경력사원 모집,일반영업 ,신입 · 경력_대학교(4년)↑_,정규직대구 중구,~ 01/31(수)
81,㈜휴비스[신입/경력] [고졸이상] 사무직 채용,총무·법무·사무사무보조·문서작성연구소·R&D; 외        ,신입 · 경력_고졸↑_,정규직서울 강남구,18시마감
82,㈜사람인HR웹퍼블리셔 경력직 채용,퍼블리싱·UI개발 ,5년↑_학력무관_,정규직서울 구로구,~ 01/26(금)
83,SK브로드밴드㈜미디어 전략/사업기획 분야 경력채용,기획·전략·경영마케팅·광고·분석 ,경력_학력무관_,정규직서울 중구,~ 01/19(금)
84,(주)아이피어리스기술연구소 신입/경력 연구원 모집 [스킨푸드 화장품 연구개발],화학·에너지연구소·R&D; ,신입 · 경력_대학교(4년)↑_,"정규직경기 안성시2,600~2,800만원",~ 01/21(일)
85,㈜해커스교육그룹[경력] 영어 콘텐츠 기획/개발,기획·전략·경영사무보조·문서작성마케팅·광고·분석 외        ,경력_대학교(4년)↑_,정규직,~ 01/31(수)
86,㈜비츠로셀㈜비츠로셀 2018년 상반기 경력사원 채용,기획·전략·경영총무·법무·사무회계·재무·세무·IR 외        ,경력_고졸↑_,정규직충남 당진시,~ 01/21(일)
87,㈜이베이코리아물류센터 운영담당 경력 수시 채용,물류·유통·운송 ,3 ~ 10년_대학교(4년)↑_,경기 용인시,~ 01/30(화)
88,㈜엠씨넥스(주)엠씨넥스 SW개발자 모집,전기·전자·제어 ,경력무관_학력무관_,정규직서울 금천구,~ 02/04(일)
89,상상스토리(주)[정규직/경력직] 웹 디자이너 경력 사원모집,웹디자인퍼블리싱·UI개발 ,"3년↑_대학(2,3년)↑_",정규직서울 구로구,~ 01/19(금)
90,(주)프로스테믹스화장품 BM·상품개발 경력직원 채용,마케팅·광고·분석 ,3 ~ 7년_대학교(4년)↑_,정규직서울 성동구,~ 01/31(수)
91,굴드펌프㈜외국계회사 재무/회계 담당자(Accountant) 채용,회계·재무·세무·IR ,2 ~ 4년_대학교(4년)↑_,정규직충북 청원군,~ 01/19(금)
92,채널A 뉴스비전[채널A 뉴스비전] 보도그래픽팀 / 경영기획 직원 채용,기획·전략·경영총무·법무·사무인사·교육·노무 외        ,경력_대학교(4년)↑_,정규직서울 종로구,~ 01/21(일)
93,(주)스타럭스[수입 패션 브랜드] 본사 제품 디자이너 (사원급),제품·산업디자인 ,1년↑_대학교(4년)↑_,정규직서울 강남구,~ 01/21(일)
94,예스이십사㈜[YES24] 패션MD 경력자 채용(정규),상품기획·MD ,4년↑_대학교(4년)↑_,정규직서울 영등포구,~ 01/31(수)
95,㈜엠씨넥스각 부문 신입/경력직 수시채용,총무·법무·사무일반영업전기·전자·제어 ,신입 · 경력_학력무관_,정규직서울 금천구,오늘마감
96,(주)티몬분야별 경력사원 모집,마케팅·광고·분석판매·매장관리영업기획·관리·지원 외        ,경력_학력무관_,정규직 · 계약직서울 강남구,~ 01/17(수)
97,"㈜루셈시스템개발/Infra관리, 영업, 생산Line 자동화 담당자 모집",일반영업기술영업영업기획·관리·지원 외        ,신입 · 경력_대학교(4년)↑_,정규직경북 구미시,내일마감
98,"대원전선㈜경영지원, 민수영업 신입/경력 모집",기획·전략·경영기술영업영업기획·관리·지원 ,신입 · 경력_대학교(4년)↑_,"정규직서울 중구3,200~3,400만원",~ 01/18(목)
99,"크루셜텍㈜크루셜트랙(주)영업, 구매, 개발 채용 크루셜텍 계열사",기술영업설계·CAD·CAM응용프로그램개발 ,5 ~ 15년_학력무관_,"정규직경기 성남시 분당구5,000~6,000만원",~ 02/08(목)
